115	7	0.568884
116	7	0.607655
118	7	0.634246
121	7	0.630781
124	7	0.591669
129	7	0.718769
131	7	0.404105
133	7	0.673458
136	7	0.660604
139	7	0.60751
142	7	0.537842
146	7	0.53819
149	7	0.605531
155	7	0.58257
157	7	0.574887
158	7	0.580035
159	7	0.604733
162	7	0.628833
165	7	0.627472
168	7	0.514008
170	7	0.749523
172	7	0.645434
174	7	0.59289
176	7	0.625487
181	7	0.577313
190	7	0.448506
192	7	0.55269
193	7	0.74714
196	7	0.651821
204	7	0.522369
205	7	0.610632
206	7	0.555766
210	7	0.544981
213	7	0.572837
216	7	0.613125
218	7	0.622349
219	7	0.485171
220	7	0.56617
221	7	0.628849
225	7	0.616839
230	7	0.632622
231	7	0.597471
236	7	0.600325
237	7	0.643857
241	7	0.56363
242	7	0.604286
244	7	0.608486
247	7	0.614302
256	7	0.541482
259	7	0.691297
262	7	0.6146
264	7	0.616173
265	7	0.6042
266	7	0.526521
267	7	0.58187
268	7	0.608641
271	7	0.622738
275	7	0.516841
280	7	0.652532
282	7	0.470851
294	7	0.616839
299	7	0.681926
301	7	0.621313
303	7	0.660361
306	7	0.507696
308	7	0.612183
309	7	0.535854
310	7	0.586293
312	7	0.571784
314	7	0.641171
324	7	0.604903
325	7	0.729352
327	7	0.684679
328	7	0.675552
329	7	0.588943
332	7	0.606039
333	7	0.584094
343	7	0.613721
345	7	0.577083
346	7	0.564705
351	7	0.61082
354	7	0.485432
362	7	0.563318
378	7	0.662255
380	7	0.633495
383	7	0.623719
395	7	0.72913
399	7	0.625
404	7	0.547585
410	7	0.554322
423	7	0.647686
432	7	0.588833
433	7	0.672056
434	7	0.509112
437	7	0.613079
444	7	0.569666
450	7	0.491239
457	7	0.632664
461	7	0.632152
463	7	0.584176
465	7	0.579242
471	7	0.5602
472	7	0.628655
474	7	0.596373
476	7	0.505007
486	7	0.562696
490	7	0.704901
493	7	0.623708
496	7	0.612248
499	7	0.529924
501	7	0.64136
503	7	0.560576
505	7	0.703595
509	7	0.394736
512	7	0.653993
516	7	0.676173
517	7	0.612443
518	7	0.581209
521	7	0.642236
522	7	0.483
523	7	0.67335
525	7	0.538141
526	7	0.40179
530	7	0.526929
532	7	0.570582
533	7	0.537253
534	7	0.575541
537	7	0.614244
538	7	0.570582
539	7	0.570582
540	7	0.570582
542	7	0.570582
2	8	0.59517
5	8	0.655473
7	8	0.668415
21	8	0.60916
30	8	0.600187
36	8	0.605509
37	8	0.505251
40	8	0.62509
48	8	0.622902
50	8	0.615045
54	8	0.699413
55	8	0.635974
58	8	0.658794
59	8	0.57625
62	8	0.597139
63	8	0.648223
66	8	0.599896
69	8	0.631047
72	8	0.671232
75	8	0.546782
76	8	0.577193
82	8	0.604263
84	8	0.468482
86	8	0.448939
87	8	0.555186
90	8	0.63544
91	8	0.576163
99	8	0.611028
105	8	0.716461
108	8	0.602614
110	8	0.579929
111	8	0.581524
112	8	0.638878
113	8	0.691225
115	8	0.677589
116	8	0.598457
118	8	0.575244
120	8	0.599571
129	8	0.559625
136	8	0.555343
140	8	0.574054
145	8	0.570155
146	8	0.567599
147	8	0.605548
150	8	0.553311
153	8	0.579852
154	8	0.652378
155	8	0.588603
157	8	0.656276
158	8	0.608254
165	8	0.585056
169	8	0.606319
170	8	0.544498
174	8	0.503896
181	8	0.60288
182	8	0.573565
184	8	0.489794
189	8	0.613569
191	8	0.512546
192	8	0.489117
193	8	0.619627
203	8	0.622478
204	8	0.510475
210	8	0.616201
212	8	0.618619
216	8	0.577247
218	8	0.504461
219	8	0.705465
220	8	0.57043
221	8	0.573149
223	8	0.605974
227	8	0.609762
229	8	0.563788
230	8	0.605911
231	8	0.445142
236	8	0.569216
242	8	0.560424
245	8	0.593912
248	8	0.555343
251	8	0.321596
256	8	0.69079
262	8	0.536496
264	8	0.627723
267	8	0.749032
268	8	0.597733
277	8	0.54286
278	8	0.657186
280	8	0.60108
282	8	0.638519
285	8	0.566588
289	8	0.57953
291	8	0.626996
293	8	0.581859
299	8	0.546347
306	8	0.585639
307	8	0.648266
309	8	0.639194
314	8	0.580333
316	8	0.64834
319	8	0.600067
325	8	0.70456
326	8	0.542643
332	8	0.594732
334	8	0.490339
335	8	0.537283
343	8	0.573303
345	8	0.528846
346	8	0.628528
351	8	0.631047
354	8	0.547738
357	8	0.582556
359	8	0.575999
368	8	0.574235
369	8	0.705953
372	8	0.571686
374	8	0.610682
383	8	0.539968
384	8	0.584789
386	8	0.576189
390	8	0.579403
392	8	0.602965
393	8	0.645081
401	8	0.6653
405	8	0.565998
408	8	0.705774
412	8	0.531465
415	8	0.595383
420	8	0.667257
423	8	0.635219
437	8	0.596635
440	8	0.600233
441	8	0.619861
444	8	0.544674
447	8	0.561152
453	8	0.703595
463	8	0.577554
465	8	0.601185
467	8	0.650611
469	8	0.705496
471	8	0.612544
472	8	0.573206
474	8	0.61409
477	8	0.625732
485	8	0.582136
493	8	0.57906
495	8	0.531827
498	8	0.688263
499	8	0.532688
500	8	0.596703
502	8	0.58706
503	8	0.718806
505	8	0.578888
512	8	0.593912
516	8	0.60337
517	8	0.577657
518	8	0.530102
520	8	0.501031
525	8	0.60461
530	8	0.507269
533	8	0.69129
534	8	0.571823
537	8	0.69129
538	8	0.69129
539	8	0.69129
540	8	0.69129
541	8	0.69129
542	8	0.69129
1	9	0.645841
4	9	0.611252
5	9	0.514458
7	9	0.586604
13	9	0.534224
18	9	0.695696
19	9	0.690062
21	9	0.551704
22	9	0.53872
31	9	0.58869
33	9	0.587437
34	9	0.623401
37	9	0.618979
38	9	0.614661
40	9	0.592151
41	9	0.563126
44	9	0.602757
48	9	0.498427
50	9	0.575912
53	9	0.621057
54	9	0.635258
55	9	0.559084
57	9	0.714785
59	9	0.677589
63	9	0.526286
66	9	0.55168
69	9	0.537471
75	9	0.531523
82	9	0.622615
86	9	0.609925
91	9	0.637423
102	9	0.657212
105	9	0.627605
110	9	0.288057
111	9	0.698397
113	9	0.537037
114	9	0.651137
117	9	0.574572
118	9	0.55827
119	9	0.577892
120	9	0.55006
131	9	0.573798
133	9	0.609729
134	9	0.55575
135	9	0.676803
137	9	0.578258
142	9	0.549659
144	9	0.589464
145	9	0.618619
147	9	0.584296
149	9	0.585346
152	9	0.562665
156	9	0.547184
157	9	0.626124
158	9	0.580456
165	9	0.6162
168	9	0.532714
169	9	0.619558
170	9	0.57411
175	9	0.760197
181	9	0.564291
183	9	0.478837
185	9	0.543086
189	9	0.529254
190	9	0.596691
191	9	0.639203
193	9	0.559556
194	9	0.455161
204	9	0.485493
207	9	0.595837
209	9	0.572553
216	9	0.546012
217	9	0.673898
218	9	0.642167
220	9	0.620782
223	9	0.577561
226	9	0.572553
229	9	0.537079
230	9	0.556186
231	9	0.666039
242	9	0.559433
251	9	0.709616
253	9	0.542634
259	9	0.531166
264	9	0.614755
266	9	0.628362
268	9	0.612636
273	9	0.623611
274	9	0.555766
277	9	0.642507
282	9	0.487162
285	9	0.703595
288	9	0.64891
291	9	0.593529
293	9	0.541426
294	9	0.667725
301	9	0.615983
303	9	0.472516
309	9	0.594735
313	9	0.647296
316	9	0.597026
319	9	0.539428
323	9	0.623275
324	9	0.667022
332	9	0.525324
337	9	0.520133
342	9	0.675401
343	9	0.516132
345	9	0.55265
354	9	0.59019
362	9	0.608372
364	9	0.607154
368	9	0.636136
369	9	0.490145
371	9	0.567729
372	9	0.562859
373	9	0.535121
383	9	0.540574
384	9	0.614944
392	9	0.61868
393	9	0.604967
404	9	0.518495
408	9	0.625662
410	9	0.641792
415	9	0.564066
419	9	0.572299
420	9	0.659212
422	9	0.555133
423	9	0.573024
429	9	0.596545
433	9	0.60526
437	9	0.577906
439	9	0.583135
441	9	0.661647
442	9	0.628428
444	9	0.23305
445	9	0.448971
455	9	0.694479
457	9	0.631047
463	9	0.531809
464	9	0.560576
468	9	0.703595
469	9	0.586311
474	9	0.578459
475	9	0.610322
477	9	0.539504
484	9	0.620845
486	9	0.532463
493	9	0.59918
495	9	0.566228
498	9	0.586885
501	9	0.558782
512	9	0.545487
514	9	0.551062
516	9	0.587093
517	9	0.453689
518	9	0.527915
525	9	0.388527
526	9	0.557201
534	9	0.614428
537	9	0.505666
546	9	0.610676
1	10	0.594286
4	10	0.590686
5	10	0.622127
7	10	0.537213
8	10	0.587508
10	10	0.58635
13	10	0.567248
17	10	0.629475
23	10	0.546534
26	10	0.600467
33	10	0.642255
39	10	0.641533
43	10	0.642429
44	10	0.603736
53	10	0.577193
55	10	0.612359
59	10	0.674488
61	10	0.661735
62	10	0.661735
63	10	0.627727
64	10	0.521404
66	10	0.635866
71	10	0.599912
72	10	0.642406
74	10	0.646738
75	10	0.628111
78	10	0.638254
82	10	0.710986
83	10	0.515045
84	10	0.660732
86	10	0.614999
87	10	0.599319
91	10	0.605444
92	10	0.526156
95	10	0.350115
97	10	0.602568
104	10	0.62185
105	10	0.628756
107	10	0.661613
110	10	0.494944
111	10	0.466561
113	10	0.589087
119	10	0.655089
120	10	0.595065
126	10	0.526776
127	10	0.46395
132	10	0.679892
135	10	0.631623
137	10	0.557132
141	10	0.601169
142	10	0.726391
144	10	0.548135
146	10	0.58884
149	10	0.618758
152	10	0.689742
153	10	0.585036
157	10	0.660917
158	10	0.549039
160	10	0.637563
162	10	0.683764
164	10	0.661735
165	10	0.634699
167	10	0.606459
170	10	0.569637
175	10	0.649867
179	10	0.617586
181	10	0.626478
183	10	0.607684
185	10	0.605465
191	10	0.590088
193	10	0.585101
198	10	0.682694
199	10	0.621378
202	10	0.63777
203	10	0.661735
206	10	0.617791
210	10	0.507462
216	10	0.582436
217	10	0.658812
223	10	0.496771
231	10	0.57185
233	10	0.62698
234	10	0.607684
236	10	0.55402
241	10	0.761536
242	10	0.633909
253	10	0.588054
255	10	0.634149
256	10	0.437708
259	10	0.556676
262	10	0.673231
263	10	0.57755
264	10	0.626598
267	10	0.647486
269	10	0.597279
280	10	0.611395
281	10	0.599329
288	10	0.583088
291	10	0.656825
293	10	0.493804
294	10	0.621442
298	10	0.62545
299	10	0.595885
301	10	0.661735
303	10	0.621051
305	10	0.562741
307	10	0.640816
309	10	0.60939
313	10	0.638241
314	10	0.535866
320	10	0.624278
323	10	0.605998
324	10	0.540074
325	10	0.676439
329	10	0.661735
330	10	0.680894
332	10	0.630125
335	10	0.683982
338	10	0.604058
341	10	0.414709
343	10	0.597934
344	10	0.524112
345	10	0.623119
351	10	0.550626
354	10	0.535125
357	10	0.533812
362	10	0.389748
371	10	0.581486
373	10	0.600563
374	10	0.526222
381	10	0.608128
383	10	0.600573
384	10	0.407038
385	10	0.643525
392	10	0.591897
393	10	0.633061
394	10	0.528816
397	10	0.571369
399	10	0.620825
400	10	0.586248
404	10	0.597433
408	10	0.596462
417	10	0.522123
419	10	0.586177
422	10	0.595324
424	10	0.459552
429	10	0.749513
430	10	0.636745
433	10	0.626844
438	10	0.63215
439	10	0.640826
445	10	0.528575
451	10	0.580221
453	10	0.604822
455	10	0.58844
457	10	0.466561
462	10	0.703595
463	10	0.589368
465	10	0.611442
467	10	0.647682
468	10	0.606847
470	10	0.610672
474	10	0.824438
475	10	0.652705
480	10	0.632842
484	10	0.581389
488	10	0.571067
491	10	0.674645
493	10	0.626846
495	10	0.615155
498	10	0.663099
502	10	0.6206
505	10	0.596335
513	10	0.577805
514	10	0.595722
516	10	0.631385
520	10	0.660947
522	10	0.60073
525	10	0.688279
529	10	0.661735
531	10	0.670328
533	10	0.721609
534	10	0.616742
546	10	0.60737
2	11	0.634286
4	11	0.527496
5	11	0.442866
8	11	0.628517
12	11	0.58078
15	11	0.640986
19	11	0.618198
21	11	0.476694
23	11	0.679237
48	11	0.571588
55	11	0.597818
57	11	0.616087
59	11	0.670259
60	11	0.558782
61	11	0.586543
72	11	0.466561
75	11	0.609246
83	11	0.628709
84	11	0.655445
85	11	0.637359
89	11	0.706653
95	11	0.609208
97	11	0.780153
99	11	0.58058
100	11	0.55965
104	11	0.585637
105	11	0.594058
106	11	0.589072
110	11	0.716414
113	11	0.51276
114	11	0.661735
118	11	0.6466
119	11	0.518037
120	11	0.658113
127	11	0.626235
135	11	0.620331
138	11	0.613301
144	11	0.509348
146	11	0.546955
147	11	0.593374
152	11	0.576423
154	11	0.596482
157	11	0.570202
158	11	0.574494
162	11	0.590839
165	11	0.615847
167	11	0.571712
168	11	0.548455
181	11	0.656266
187	11	0.602814
191	11	0.574967
194	11	0.675077
198	11	0.612392
199	11	0.554034
206	11	0.621197
207	11	0.578097
210	11	0.5842
215	11	0.770502
216	11	0.592533
217	11	0.448991
219	11	0.559999
221	11	0.630146
231	11	0.603282
234	11	0.612843
236	11	0.646824
241	11	0.466561
245	11	0.609898
251	11	0.539377
252	11	0.537122
254	11	0.583056
256	11	0.583152
259	11	0.526286
264	11	0.563529
266	11	0.674156
268	11	0.615221
269	11	0.56683
274	11	0.613301
276	11	0.539828
278	11	0.613301
279	11	0.635845
281	11	0.502147
282	11	0.599271
294	11	0.618619
298	11	0.561838
299	11	0.621245
303	11	0.542005
309	11	0.62191
311	11	0.567192
313	11	0.649086
318	11	0.586106
320	11	0.684199
322	11	0.558694
325	11	0.570586
327	11	0.598012
338	11	0.61104
342	11	0.672554
343	11	0.6146
345	11	0.615363
353	11	0.58809
354	11	0.644333
356	11	0.592374
357	11	0.650463
368	11	0.563535
373	11	0.588012
379	11	0.548994
381	11	0.558782
383	11	0.731938
384	11	0.568723
385	11	0.5565
387	11	0.651919
396	11	0.599854
400	11	0.649154
401	11	0.622928
405	11	0.547933
415	11	0.605593
417	11	0.612522
419	11	0.557326
422	11	0.570944
429	11	0.560822
430	11	0.551002
437	11	0.681499
438	11	0.703595
439	11	0.584288
442	11	0.649086
445	11	0.631705
451	11	0.541487
453	11	0.703595
468	11	0.609384
469	11	0.613301
473	11	0.584294
474	11	0.74333
477	11	0.58542
484	11	0.643914
488	11	0.564388
496	11	0.73633
498	11	0.444279
502	11	0.629652
505	11	0.647682
513	11	0.649891
514	11	0.592843
515	11	0.569605
516	11	0.571704
519	11	0.646908
520	11	0.626901
524	11	0.620973
526	11	0.654346
528	11	0.591975
546	11	0.611321
1	12	0.650964
2	12	0.644881
8	12	0.597094
11	12	0.595239
12	12	0.559421
15	12	0.535558
19	12	0.603617
23	12	0.615926
28	12	0.588218
30	12	0.568641
34	12	0.702424
37	12	0.715233
41	12	0.562856
42	12	0.606586
43	12	0.652891
44	12	0.687315
46	12	0.509678
48	12	0.615357
57	12	0.581619
59	12	0.619263
60	12	0.704061
63	12	0.665323
66	12	0.581329
70	12	0.653089
72	12	0.471308
76	12	0.664427
83	12	0.664686
88	12	0.593717
89	12	0.524499
94	12	0.601944
95	12	0.589445
97	12	0.596291
98	12	0.587114
99	12	0.648546
100	12	0.69187
102	12	0.634192
104	12	0.541647
105	12	0.589554
106	12	0.652373
107	12	0.601989
113	12	0.600565
118	12	0.538493
119	12	0.550164
123	12	0.532854
124	12	0.678175
129	12	0.575577
135	12	0.569845
140	12	0.597668
141	12	0.610655
144	12	0.570156
146	12	0.636872
147	12	0.593236
149	12	0.602465
152	12	0.657069
154	12	0.61954
158	12	0.625238
162	12	0.618703
174	12	0.562374
175	12	0.530312
179	12	0.569278
181	12	0.639973
186	12	0.651719
191	12	0.629408
193	12	0.588965
194	12	0.621585
199	12	0.606698
201	12	0.554049
205	12	0.42549
206	12	0.615362
207	12	0.602199
210	12	0.677882
212	12	0.410762
216	12	0.596398
217	12	0.636083
219	12	0.41153
223	12	0.593965
227	12	0.575104
230	12	0.613301
231	12	0.674597
234	12	0.679518
239	12	0.643039
241	12	0.563492
253	12	0.631047
256	12	0.582184
257	12	0.500338
263	12	0.625675
266	12	0.513156
267	12	0.6241
268	12	0.62102
269	12	0.615255
276	12	0.639142
278	12	0.65853
283	12	0.607384
291	12	0.703595
293	12	0.680806
297	12	0.639464
298	12	0.609212
299	12	0.628077
301	12	0.624233
304	12	0.627802
307	12	0.554204
314	12	0.553489
321	12	0.589171
323	12	0.555388
324	12	0.484022
325	12	0.69129
327	12	0.627196
329	12	0.589554
332	12	0.626539
333	12	0.443774
335	12	0.624382
337	12	0.643283
345	12	0.589554
346	12	0.603118
347	12	0.588682
353	12	0.620667
354	12	0.531367
356	12	0.521506
357	12	0.577252
362	12	0.640571
372	12	0.575632
373	12	0.632896
379	12	0.592718
384	12	0.659452
385	12	0.568837
388	12	0.66481
392	12	0.585995
396	12	0.528074
399	12	0.735604
400	12	0.644545
404	12	0.565396
405	12	0.514323
407	12	0.490567
415	12	0.464949
418	12	0.624181
419	12	0.648292
422	12	0.594145
424	12	0.589554
429	12	0.577252
437	12	0.616906
443	12	0.612349
445	12	0.610033
446	12	0.661735
451	12	0.650078
454	12	0.563523
455	12	0.692266
460	12	0.615205
461	12	0.638583
469	12	0.58261
477	12	0.576648
482	12	0.656319
484	12	0.61838
488	12	0.608059
490	12	0.594677
496	12	0.614786
498	12	0.596774
502	12	0.653881
508	12	0.704061
513	12	0.561109
515	12	0.653089
516	12	0.633919
517	12	0.537467
519	12	0.703595
520	12	0.636146
523	12	0.716312
528	12	0.827615
530	12	0.671686
544	12	0.69602
546	12	0.510492
2	13	0.597828
5	13	0.622558
6	13	0.0968743
8	13	0.677405
12	13	0.504613
15	13	0.581872
18	13	0.569036
21	13	0.597002
24	13	0.629113
34	13	0.554912
37	13	0.580323
38	13	0.53008
40	13	0.538493
44	13	0.648718
47	13	0.627355
48	13	0.647328
49	13	0.57211
51	13	0.654225
52	13	0.748466
53	13	0.584828
55	13	0.685188
57	13	0.707692
58	13	0.572068
59	13	0.317096
66	13	0.483522
75	13	0.658412
78	13	0.617774
83	13	0.584654
87	13	0.708621
88	13	0.62323
99	13	0.683685
101	13	0.748466
102	13	0.611484
105	13	0.748506
106	13	0.737518
113	13	0.605286
114	13	0.413851
116	13	0.628607
119	13	0.691259
120	13	0.655995
125	13	0.762366
126	13	0.685538
128	13	0.6454
135	13	0.559534
138	13	0.609014
144	13	0.553702
145	13	0.551286
146	13	0.593566
147	13	0.554835
148	13	0.630325
149	13	0.594432
152	13	0.0968743
156	13	0.541418
159	13	0.588807
160	13	0.650204
162	13	0.703595
165	13	0.544743
174	13	0.614264
184	13	0.564843
189	13	0.662271
190	13	0.661735
191	13	0.554978
193	13	0.554761
194	13	0.562837
198	13	0.616839
199	13	0.634232
201	13	0.603448
206	13	0.53008
212	13	0.608832
213	13	0.511687
216	13	0.549875
219	13	0.630178
227	13	0.544655
229	13	0.641494
238	13	0.313475
241	13	0.651585
256	13	0.686007
259	13	0.652598
266	13	0.670009
268	13	0.675295
269	13	0.599026
270	13	0.642115
271	13	0.703595
276	13	0.585448
277	13	0.516084
279	13	0.611204
289	13	0.481852
290	13	0.688503
294	13	0.590201
303	13	0.639392
306	13	0.552943
307	13	0.657202
311	13	0.731118
314	13	0.637295
317	13	0.622731
323	13	0.576773
324	13	0.71896
327	13	0.569934
330	13	0.653089
339	13	0.555343
344	13	0.600708
345	13	0.583893
346	13	0.573214
350	13	0.553665
354	13	0.574276
356	13	0.542529
357	13	0.539731
366	13	0.602295
373	13	0.543211
383	13	0.548707
384	13	0.647869
391	13	0.604379
392	13	0.661071
393	13	0.748466
400	13	0.657987
410	13	0.619743
412	13	0.569803
419	13	0.59561
424	13	0.722938
427	13	0.612034
429	13	0.683685
439	13	0.561185
443	13	0.627622
444	13	0.514491
451	13	0.682321
453	13	0.703595
457	13	0.542886
463	13	0.555343
467	13	0.706964
469	13	0.554764
472	13	0.629375
475	13	0.613741
477	13	0.557284
481	13	0.679646
484	13	0.642009
485	13	0.526929
488	13	0.790235
493	13	0.61615
496	13	0.6466
497	13	0.584592
502	13	0.476438
505	13	0.567703
513	13	0.680145
514	13	0.634601
515	13	0.512774
516	13	0.593589
517	13	0.483383
520	13	0.703253
522	13	0.615802
526	13	0.550229
527	13	0.555814
528	13	0.596968
534	13	0.65939
544	13	0.577161
545	13	0.406667
546	13	0.537831
4	14	0.638877
5	14	0.616826
8	14	0.601899
14	14	0.606153
15	14	0.570532
18	14	0.720469
32	14	0.53008
43	14	0.684889
48	14	0.624834
49	14	0.596067
52	14	0.592773
53	14	0.635582
59	14	0.680186
61	14	0.613019
66	14	0.604867
71	14	0.618487
75	14	0.584954
78	14	0.549685
79	14	0.64571
84	14	0.61293
90	14	0.614601
93	14	0.568157
97	14	0.694565
99	14	0.555766
102	14	0.670009
103	14	0.662668
105	14	0.618619
106	14	0.653825
112	14	0.621658
113	14	0.592736
